date,sector,exchange,averageChange
2025-10-03,Energy,NASDAQ,0.2596161194680757
2025-10-02,Energy,NASDAQ,0.26879091013569667
2025-10-01,Energy,NASDAQ,1.512743225408264
2025-09-30,Energy,NASDAQ,-0.630466758078696
2025-09-29,Energy,NASDAQ,-0.4049101804482036
2025-09-26,Energy,NASDAQ,0.5532926749622913
2025-09-25,Energy,NASDAQ,1.6954754238776015
2025-09-24,Energy,NASDAQ,0.8400223833927356
2025-09-23,Energy,NASDAQ,0.478422328938799
2025-09-22,Energy,NASDAQ,1.459865400120841
2025-09-19,Energy,NASDAQ,-0.36435649228100386
2025-09-18,Energy,NASDAQ,-0.2043282846761918
2025-09-17,Energy,NASDAQ,1.340087711978355
2025-09-16,Energy,NASDAQ,0.906726620124787
2025-09-15,Energy,NASDAQ,-0.2838678605404099
2025-09-12,Energy,NASDAQ,-1.0873982758491385
2025-09-11,Energy,NASDAQ,0.19033624334841015
2025-09-10,Energy,NASDAQ,1.8470700606744828
2025-09-09,Energy,NASDAQ,-1.0096876480499728
2025-09-08,Energy,NASDAQ,-1.501680907081615
2025-09-05,Energy,NASDAQ,-0.7867777884244531
2025-09-04,Energy,NASDAQ,0.6861036175741075
2025-09-03,Energy,NASDAQ,-1.0248729207204876
2025-09-02,Energy,NASDAQ,1.58236883143541
2025-09-01,Energy,NASDAQ,-0.34435672987082055
2025-08-29,Energy,NASDAQ,-0.3443218712913976
2025-08-28,Energy,NASDAQ,1.5070300836860229
2025-08-27,Energy,NASDAQ,0.6842773858980244
2025-08-26,Energy,NASDAQ,0.04955941520636831
2025-08-25,Energy,NASDAQ,0.46344372730418026
2025-08-22,Energy,NASDAQ,3.2548273374300773
2025-08-21,Energy,NASDAQ,-1.2184213495514573
2025-08-20,Energy,NASDAQ,-0.6448152198486712
2025-08-19,Energy,NASDAQ,-0.35120496804245116
2025-08-18,Energy,NASDAQ,1.4262196754224465
2025-08-15,Energy,NASDAQ,2.3667697165141943
2025-08-14,Energy,NASDAQ,0.21278386411749395
2025-08-13,Energy,NASDAQ,0.6462714722491825
2025-08-12,Energy,NASDAQ,0.04292500364206919
2025-08-11,Energy,NASDAQ,-1.9030260099890728
2025-08-08,Energy,NASDAQ,-0.4506462200932537
2025-08-07,Energy,NASDAQ,-2.174646899649868
2025-08-06,Energy,NASDAQ,-1.2376262000471594
2025-08-05,Energy,NASDAQ,0.2562703813498768
2025-08-04,Energy,NASDAQ,0.4690969865823069
2025-08-01,Energy,NASDAQ,-1.8187631767273338
2025-07-31,Energy,NASDAQ,-0.5119717984133909
2025-07-30,Energy,NASDAQ,-0.16554921401940037
2025-07-29,Energy,NASDAQ,0.49692252246795743
2025-07-28,Energy,NASDAQ,1.4061561850467141
2025-07-25,Energy,NASDAQ,0.07429197134989352
2025-07-24,Energy,NASDAQ,0.9769455476032585
2025-07-23,Energy,NASDAQ,1.1289681153257902
2025-07-22,Energy,NASDAQ,0.9700258373383841
2025-07-21,Energy,NASDAQ,-1.5382901057656273
2025-07-18,Energy,NASDAQ,-0.1856635683880059
2025-07-17,Energy,NASDAQ,2.174820342186967
2025-07-16,Energy,NASDAQ,-1.3321863303294657
2025-07-15,Energy,NASDAQ,-1.2879931684095625
2025-07-14,Energy,NASDAQ,-0.4417665850707575
2025-07-11,Energy,NASDAQ,0.6517621414721786
2025-07-10,Energy,NASDAQ,0.5491626587184717
2025-07-09,Energy,NASDAQ,-0.5429261472625901
2025-07-08,Energy,NASDAQ,0.9763559924490295
2025-07-07,Energy,NASDAQ,-1.3013024054603028
2025-07-04,Energy,NASDAQ,0.5109051247565111
2025-07-03,Energy,NASDAQ,0.5312073054584365
2025-07-02,Energy,NASDAQ,0.9406413497753174
2025-07-01,Energy,NASDAQ,0.03355888010039276
2025-06-30,Energy,NASDAQ,0.255743341188186
2025-06-27,Energy,NASDAQ,-0.7766773809404603
2025-06-26,Energy,NASDAQ,1.0701971971112112
2025-06-25,Energy,NASDAQ,-0.9792688195274013
2025-06-24,Energy,NASDAQ,1.5422989257784625
2025-06-23,Energy,NASDAQ,-3.141220332274952
2025-06-20,Energy,NASDAQ,-0.24518082881859193
2025-06-19,Energy,NASDAQ,-1.4002010796287712
2025-06-18,Energy,NASDAQ,-1.4002010796287157
2025-06-17,Energy,NASDAQ,0.8542876997915672
2025-06-16,Energy,NASDAQ,-0.7548660095270887
2025-06-13,Energy,NASDAQ,1.0082308329266265
2025-06-12,Energy,NASDAQ,1.285647209814944
2025-06-11,Energy,NASDAQ,1.0232723329932636
2025-06-10,Energy,NASDAQ,0.4868086649673531
2025-06-09,Energy,NASDAQ,-0.7048412336423282
2025-06-06,Energy,NASDAQ,0.9180665752879458
2025-06-05,Energy,NASDAQ,-0.4620318872253115
2025-06-04,Energy,NASDAQ,-0.22527910617733404
2025-06-03,Energy,NASDAQ,2.7758874651494736
2025-06-02,Energy,NASDAQ,-1.2683577976930094
2025-05-30,Energy,NASDAQ,-0.14690036318336652
2025-05-29,Energy,NASDAQ,-0.14653927856341786
2025-05-28,Energy,NASDAQ,-1.4684911432376824
2025-05-27,Energy,NASDAQ,-0.2929443533797538
2025-05-26,Energy,NASDAQ,1.5918532803241403
2025-05-23,Energy,NASDAQ,1.603909360333211
2025-05-22,Energy,NASDAQ,0.09211694916921864
2025-05-21,Energy,NASDAQ,-1.0342467461559757
2025-05-20,Energy,NASDAQ,0.1325215544919045
2025-05-19,Energy,NASDAQ,-0.8938342018747325
2025-05-16,Energy,NASDAQ,-1.485579120703906
2025-05-15,Energy,NASDAQ,0.7655173215618927
2025-05-14,Energy,NASDAQ,0.7007317749154973
2025-05-13,Energy,NASDAQ,2.826049160401789
2025-05-12,Energy,NASDAQ,-0.3683922422589192
2025-05-09,Energy,NASDAQ,0.8446388931612203
2025-05-08,Energy,NASDAQ,1.9138138659129833
2025-05-07,Energy,NASDAQ,-0.4642453199994456
2025-05-06,Energy,NASDAQ,-0.923266657944366
2025-05-05,Energy,NASDAQ,0.13896177126575537
2025-05-02,Energy,NASDAQ,0.3689729799679631
2025-05-01,Energy,NASDAQ,1.7014568517656148
2025-04-30,Energy,NASDAQ,-0.4810818570756381
2025-04-29,Energy,NASDAQ,-0.366302063096835
2025-04-28,Energy,NASDAQ,0.2947744290315413
2025-04-25,Energy,NASDAQ,1.9375422239236384
2025-04-24,Energy,NASDAQ,0.3675851280866116
2025-04-23,Energy,NASDAQ,-1.6973026675099478
2025-04-22,Energy,NASDAQ,0.694627235992562
2025-04-21,Energy,NASDAQ,-0.8743955152163307
2025-04-18,Energy,NASDAQ,2.202593146049314
2025-04-17,Energy,NASDAQ,2.202051992390719
2025-04-16,Energy,NASDAQ,0.8541624242708767
2025-04-15,Energy,NASDAQ,-0.04715295879119674
2025-04-14,Energy,NASDAQ,-1.8689505045643373
2025-04-11,Energy,NASDAQ,2.7516062756731463
2025-04-10,Energy,NASDAQ,-3.7093945957049734
2025-04-09,Energy,NASDAQ,11.822596065994318
2025-04-08,Energy,NASDAQ,-7.219416749043816
2025-04-07,Energy,NASDAQ,2.823898920365364
2025-04-04,Energy,NASDAQ,-6.733228785490031
2025-04-03,Energy,NASDAQ,-3.038299070168393
2025-04-02,Energy,NASDAQ,1.3991942932015888
2025-04-01,Energy,NASDAQ,0.8578578823976057
2025-03-31,Energy,NASDAQ,1.3035598095099576
2025-03-28,Energy,NASDAQ,-0.5365955576015158
2025-03-27,Energy,NASDAQ,-0.9050661168085283
2025-03-26,Energy,NASDAQ,-0.7700826199166899
2025-03-25,Energy,NASDAQ,0.250323499249161
2025-03-24,Energy,NASDAQ,0.5983185635390464
2025-03-21,Energy,NASDAQ,0.3357577292006919
2025-03-20,Energy,NASDAQ,0.8651668582000394
2025-03-19,Energy,NASDAQ,1.5861154872376826
2025-03-18,Energy,NASDAQ,-0.2650013823787267
2025-03-17,Energy,NASDAQ,1.7623715667945072
2025-03-14,Energy,NASDAQ,1.3356641064447672
2025-03-13,Energy,NASDAQ,-0.3527403981844812
2025-03-12,Energy,NASDAQ,0.367208107154271
2025-03-11,Energy,NASDAQ,1.4802488272273706
2025-03-10,Energy,NASDAQ,-0.40062919752985593
2025-03-07,Energy,NASDAQ,1.1175448459854742
2026-05-01,Financial Services,NASDAQ,-0.6603083044444458
2026-04-30,Financial Services,NASDAQ,1.2358904150926664
2026-04-29,Financial Services,NASDAQ,-0.2853170483125167
2026-04-28,Financial Services,NASDAQ,-0.10893273203453901
2026-04-27,Financial Services,NASDAQ,0.5052838567541018
2026-04-24,Financial Services,NASDAQ,-0.5766596928302836
2026-04-23,Financial Services,NASDAQ,-1.0010389600662917
2026-04-22,Financial Services,NASDAQ,0.11992897760555454
2026-04-21,Financial Services,NASDAQ,-1.1377459201580287
2026-04-20,Financial Services,NASDAQ,1.195254359129705
2026-04-17,Financial Services,NASDAQ,0.6507398190221059
2026-04-16,Financial Services,NASDAQ,-0.335731271269224
2026-04-15,Financial Services,NASDAQ,0.6308524716510222
2026-04-14,Financial Services,NASDAQ,0.4096413103928942
2026-04-13,Financial Services,NASDAQ,2.367716241985418
2026-04-10,Financial Services,NASDAQ,-0.9316168827754878
2026-04-09,Financial Services,NASDAQ,0.3356034202619096
2026-04-08,Financial Services,NASDAQ,-0.23536953390438375
2026-04-07,Financial Services,NASDAQ,0.4484085626747847
2026-04-06,Financial Services,NASDAQ,0.9963849921544865
2026-04-03,Financial Services,NASDAQ,1.9037659128658957
2026-04-02,Financial Services,NASDAQ,1.90380941574686
2026-04-01,Financial Services,NASDAQ,0.04179488063449366
2026-03-31,Financial Services,NASDAQ,0.6221540792326508
2026-03-30,Financial Services,NASDAQ,0.24775016342495348
2026-03-27,Financial Services,NASDAQ,-1.6444122520575366
2026-03-26,Financial Services,NASDAQ,0.6958936750807165
2026-03-25,Financial Services,NASDAQ,-1.0230441023066805
2026-03-24,Financial Services,NASDAQ,-0.4732766098634489
2026-03-23,Financial Services,NASDAQ,0.11118220140535762
2026-03-20,Financial Services,NASDAQ,-0.48372888877400433
2026-03-19,Financial Services,NASDAQ,0.8136393041302536
2026-03-18,Financial Services,NASDAQ,-1.0096685107086056
2026-03-17,Financial Services,NASDAQ,0.20215207951184144
2026-03-16,Financial Services,NASDAQ,0.09897924622588317
2026-03-13,Financial Services,NASDAQ,-2.023391526702889
2026-03-12,Financial Services,NASDAQ,0.04838602726553454
2026-03-11,Financial Services,NASDAQ,-1.039341947928174
2026-03-10,Financial Services,NASDAQ,-0.7034036403881339
2026-03-09,Financial Services,NASDAQ,1.377397293328264
2026-03-06,Financial Services,NASDAQ,0.3836220247449562
2026-03-05,Financial Services,NASDAQ,-0.2915023755253987
2026-03-04,Financial Services,NASDAQ,0.7130370716227352
2026-03-03,Financial Services,NASDAQ,1.5540257717653105
2026-03-02,Financial Services,NASDAQ,2.859417136861353
2026-02-27,Financial Services,NASDAQ,-1.5807292722812338
2026-02-26,Financial Services,NASDAQ,0.820157640136765
2026-02-25,Financial Services,NASDAQ,0.06624647601809475
2026-02-24,Financial Services,NASDAQ,1.3964329979106127
2026-02-23,Financial Services,NASDAQ,-1.5983126957721971
2026-02-20,Financial Services,NASDAQ,0.3068563699595517
2026-02-19,Financial Services,NASDAQ,0.04292201945570451
2026-02-18,Financial Services,NASDAQ,1.1298438956958368
2026-02-17,Financial Services,NASDAQ,-0.5031634746563096
2026-02-16,Financial Services,NASDAQ,0.7306409059420593
2026-02-13,Financial Services,NASDAQ,0.7306097852106896
2026-02-12,Financial Services,NASDAQ,-2.8240184765195187
2026-02-11,Financial Services,NASDAQ,-2.2555317028988053
2026-02-10,Financial Services,NASDAQ,-0.4689651233383274
2026-02-09,Financial Services,NASDAQ,0.17783672307478682
2026-02-06,Financial Services,NASDAQ,1.2181103267278282
2026-02-05,Financial Services,NASDAQ,-0.8741573833068172
2026-02-04,Financial Services,NASDAQ,0.9297495499306807
2026-02-03,Financial Services,NASDAQ,-0.998932642560546
2026-02-02,Financial Services,NASDAQ,0.7517860033030344
2026-01-30,Financial Services,NASDAQ,0.35130119070228005
2026-01-29,Financial Services,NASDAQ,0.0332269597385082
2026-01-28,Financial Services,NASDAQ,-0.4422482601232902
2026-01-27,Financial Services,NASDAQ,-0.6823125004173369
2026-01-26,Financial Services,NASDAQ,0.1669313461473143
2026-01-23,Financial Services,NASDAQ,-1.6489551036253824
2026-01-22,Financial Services,NASDAQ,-0.05763861243263113
2026-01-21,Financial Services,NASDAQ,0.7157556842251278
2026-01-20,Financial Services,NASDAQ,-0.6078781668714561
2026-01-19,Financial Services,NASDAQ,0.2965619134071451
2026-01-16,Financial Services,NASDAQ,0.2988777402434639
2026-01-15,Financial Services,NASDAQ,-0.7904148687080559
2026-01-14,Financial Services,NASDAQ,0.7566505805788104
2026-01-13,Financial Services,NASDAQ,0.20749889014168854
2026-01-12,Financial Services,NASDAQ,0.6673186251771046
2026-01-09,Financial Services,NASDAQ,-1.014777993948257
2026-01-08,Financial Services,NASDAQ,0.5659302067962058
2026-01-07,Financial Services,NASDAQ,-1.0279103893264474
2026-01-06,Financial Services,NASDAQ,0.15272902634464458
2026-01-05,Financial Services,NASDAQ,2.206750491414189
2026-01-02,Financial Services,NASDAQ,0.42513585475707494
2026-01-01,Financial Services,NASDAQ,-1.009299023051169
2025-12-31,Financial Services,NASDAQ,-1.0085839984086853
2025-12-30,Financial Services,NASDAQ,-0.5970573604196505
2025-12-29,Financial Services,NASDAQ,-0.34292559782013177
2025-12-26,Financial Services,NASDAQ,-0.3373765144162433
2025-12-25,Financial Services,NASDAQ,0.3393733874525351
2025-12-24,Financial Services,NASDAQ,0.3426566257420438
2025-12-23,Financial Services,NASDAQ,0.3537096525341399
2025-12-22,Financial Services,NASDAQ,0.6988082365307013
2025-12-19,Financial Services,NASDAQ,0.8557370324979052
2025-12-18,Financial Services,NASDAQ,-1.0722969093325374
2025-12-17,Financial Services,NASDAQ,-0.6923417560443568
2025-12-16,Financial Services,NASDAQ,0.13800375827717204
2025-12-15,Financial Services,NASDAQ,-1.178696560222936
2025-12-12,Financial Services,NASDAQ,-1.307345644941238
2025-12-11,Financial Services,NASDAQ,0.8175585838640309
2025-12-10,Financial Services,NASDAQ,1.5564572135678523
2025-12-09,Financial Services,NASDAQ,0.2816163923312853
2025-12-08,Financial Services,NASDAQ,0.07736318411435406
2025-12-05,Financial Services,NASDAQ,-0.06811460488272969
2025-12-04,Financial Services,NASDAQ,0.7041808476344391
2025-12-03,Financial Services,NASDAQ,1.5442460953626558
2025-12-02,Financial Services,NASDAQ,-0.635183913421844
2025-12-01,Financial Services,NASDAQ,0.4957071472048824
2025-11-28,Financial Services,NASDAQ,-0.0009246206727486772
2025-11-27,Financial Services,NASDAQ,1.1038469603308565
2025-11-26,Financial Services,NASDAQ,1.101487384592592
2025-11-25,Financial Services,NASDAQ,1.0086203820550255
2025-11-24,Financial Services,NASDAQ,1.0218423984327485
2025-11-21,Financial Services,NASDAQ,0.7813664925839792
2025-11-20,Financial Services,NASDAQ,-2.975369417255158
2025-11-19,Financial Services,NASDAQ,-0.06736156182292063
2025-11-18,Financial Services,NASDAQ,0.30266975613564284
2025-11-17,Financial Services,NASDAQ,-2.4118882407793807
2025-11-14,Financial Services,NASDAQ,1.4028859730392806
2025-11-13,Financial Services,NASDAQ,-1.4871205337314342
2025-11-12,Financial Services,NASDAQ,-0.19276684619370377
2025-11-11,Financial Services,NASDAQ,-0.28542770074460044
2025-11-10,Financial Services,NASDAQ,-0.12235283450042767
2025-11-07,Financial Services,NASDAQ,2.259949709021769
2025-11-06,Financial Services,NASDAQ,-1.8180192021088892
2025-11-05,Financial Services,NASDAQ,0.6769320125091127
2025-11-04,Financial Services,NASDAQ,-0.7394932464398707
2025-11-03,Financial Services,NASDAQ,-0.5835464971260307
2025-10-31,Financial Services,NASDAQ,1.3807498806265972
2025-10-30,Financial Services,NASDAQ,-1.227334190406204
2025-10-29,Financial Services,NASDAQ,-0.43379372994289955
2025-10-28,Financial Services,NASDAQ,-1.2255934138613145
2025-10-27,Financial Services,NASDAQ,-0.13830557951275413
2025-10-24,Financial Services,NASDAQ,1.3135385138143052
2025-10-23,Financial Services,NASDAQ,0.2640716042033642
2025-10-22,Financial Services,NASDAQ,-1.1953389666382153
2025-10-21,Financial Services,NASDAQ,-0.002572601200612201
2025-10-20,Financial Services,NASDAQ,0.8905234824925445
2025-10-17,Financial Services,NASDAQ,1.9304813985575597
2025-10-16,Financial Services,NASDAQ,-3.340531680560521
2025-10-15,Financial Services,NASDAQ,-1.4498923084955706
2025-10-14,Financial Services,NASDAQ,1.3077902684766274
2025-10-13,Financial Services,NASDAQ,-0.3096761659003522
2025-10-10,Financial Services,NASDAQ,-4.425912202011051
2025-10-09,Financial Services,NASDAQ,0.004212191290786649
2025-10-08,Financial Services,NASDAQ,0.9186142310430689
2025-10-07,Financial Services,NASDAQ,-0.5636826704178644
2025-10-06,Financial Services,NASDAQ,-0.9188272820281784
2025-10-03,Financial Services,NASDAQ,0.8628061341818594
2025-10-02,Financial Services,NASDAQ,0.6863533164664481
2025-10-01,Financial Services,NASDAQ,-0.8465681048340779
2025-09-30,Financial Services,NASDAQ,0.4677342594950229
2025-09-29,Financial Services,NASDAQ,0.8233399211675652
2025-09-26,Financial Services,NASDAQ,-0.12190583585163228
2025-09-25,Financial Services,NASDAQ,0.3094410926465452
2025-09-24,Financial Services,NASDAQ,0.14427046892608875
2025-09-23,Financial Services,NASDAQ,-0.6751474279193981
2025-09-22,Financial Services,NASDAQ,0.09454240801562985
2025-09-19,Financial Services,NASDAQ,-0.3163864044273712
2025-09-18,Financial Services,NASDAQ,0.7378178779051447
2025-09-17,Financial Services,NASDAQ,0.2141016460048384
2025-09-16,Financial Services,NASDAQ,-0.9281613346446393
2025-09-15,Financial Services,NASDAQ,-1.7136554605332477
2025-09-12,Financial Services,NASDAQ,-0.25444947540691487
2025-09-11,Financial Services,NASDAQ,1.1820213829043746
2025-09-10,Financial Services,NASDAQ,-0.7147662536563293
2025-09-09,Financial Services,NASDAQ,0.40274861070463963
2025-09-08,Financial Services,NASDAQ,0.37405654514224285
2025-09-05,Financial Services,NASDAQ,-2.7950543789196147
2025-09-04,Financial Services,NASDAQ,0.5913289583952874
2025-09-03,Financial Services,NASDAQ,0.16997000839478194
2025-09-02,Financial Services,NASDAQ,0.40095291496018426
2025-09-01,Financial Services,NASDAQ,-0.45807775978840004
2025-08-29,Financial Services,NASDAQ,-0.45846255985521056
2025-08-28,Financial Services,NASDAQ,-1.0924754291344763
2025-08-27,Financial Services,NASDAQ,0.48987756994305354
2025-08-26,Financial Services,NASDAQ,0.7923221367660771
2025-08-25,Financial Services,NASDAQ,-0.4906164732664253
2025-08-22,Financial Services,NASDAQ,1.872984655693677
2025-08-21,Financial Services,NASDAQ,0.3054003529774585
2025-08-20,Financial Services,NASDAQ,0.5970994889673342
2025-08-19,Financial Services,NASDAQ,-0.9987683334779729
2025-08-18,Financial Services,NASDAQ,1.0980663301059623
2025-08-15,Financial Services,NASDAQ,-1.59025136715214
2025-08-14,Financial Services,NASDAQ,0.32801384149141466
2025-08-13,Financial Services,NASDAQ,0.32388627902302236
2025-08-12,Financial Services,NASDAQ,-0.41698614940158807
2025-08-11,Financial Services,NASDAQ,0.14468184135691953
2025-08-08,Financial Services,NASDAQ,-0.3867212370090245
2025-08-07,Financial Services,NASDAQ,-1.2221405056785706
2025-08-06,Financial Services,NASDAQ,-0.13081013403963837
2025-08-05,Financial Services,NASDAQ,-0.878658016733036
2025-08-04,Financial Services,NASDAQ,0.4821261346698247
2025-08-01,Financial Services,NASDAQ,-1.772619422988364
2025-07-31,Financial Services,NASDAQ,-0.6437330695349575
2025-07-30,Financial Services,NASDAQ,-0.6028908821653411
2025-07-29,Financial Services,NASDAQ,-1.4445116691792936
2025-07-28,Financial Services,NASDAQ,-1.3693001728218968
2025-07-25,Financial Services,NASDAQ,-0.46984461246378784
2025-07-24,Financial Services,NASDAQ,-0.55148154358996
2025-07-23,Financial Services,NASDAQ,0.09828534753522078
2025-07-22,Financial Services,NASDAQ,-0.31930075308977957
2025-07-21,Financial Services,NASDAQ,-0.9048843285157537
2025-07-18,Financial Services,NASDAQ,-0.3139121349942209
2025-07-17,Financial Services,NASDAQ,1.4065511688386767
2025-07-16,Financial Services,NASDAQ,0.3815047708183972
2025-07-15,Financial Services,NASDAQ,-1.8041089137520783
2025-07-14,Financial Services,NASDAQ,0.9122462302640466
2025-07-11,Financial Services,NASDAQ,-0.4067197683216506
2025-07-10,Financial Services,NASDAQ,1.3124535499416279
2025-07-09,Financial Services,NASDAQ,0.9265152678734623
2025-07-08,Financial Services,NASDAQ,-0.7909206675600244
2025-07-07,Financial Services,NASDAQ,0.06145443679439477
2025-07-04,Financial Services,NASDAQ,0.5270929002492597
2025-07-03,Financial Services,NASDAQ,0.13257053867248292
2025-07-02,Financial Services,NASDAQ,1.3091393177798283
2025-07-01,Financial Services,NASDAQ,1.4918695238872903
2025-06-30,Financial Services,NASDAQ,-0.11757197044506285
2025-06-27,Financial Services,NASDAQ,-0.6703581062104447
2025-06-26,Financial Services,NASDAQ,1.6618529914182334
2025-06-25,Financial Services,NASDAQ,-0.6050261937486034
2025-06-24,Financial Services,NASDAQ,1.120987550172714
2025-06-23,Financial Services,NASDAQ,0.7298813308564522
2025-06-20,Financial Services,NASDAQ,0.3262009974949187
2025-06-19,Financial Services,NASDAQ,2.550988873049964
2025-06-18,Financial Services,NASDAQ,2.5509422897794343
2025-06-17,Financial Services,NASDAQ,-0.04947813922456801
2025-06-16,Financial Services,NASDAQ,0.36844581251453956
2025-06-13,Financial Services,NASDAQ,-0.6944509993218939
2025-06-12,Financial Services,NASDAQ,0.3696007532794088
2025-06-11,Financial Services,NASDAQ,-0.030352768198171898
2025-06-10,Financial Services,NASDAQ,-0.18091484937640123
2025-06-09,Financial Services,NASDAQ,-1.0100819140704265
2025-06-06,Financial Services,NASDAQ,0.28094634644444394
2025-06-05,Financial Services,NASDAQ,-0.7977948955647074
2025-06-04,Financial Services,NASDAQ,-0.9437118633537467
2025-06-03,Financial Services,NASDAQ,0.7570299711388007
2025-06-02,Financial Services,NASDAQ,0.2273850213255324
2025-05-30,Financial Services,NASDAQ,0.5178498456710479
2025-05-29,Financial Services,NASDAQ,-0.2245519208484259
2025-05-28,Financial Services,NASDAQ,-0.9132226945017363
2025-05-27,Financial Services,NASDAQ,0.57197961280675
2025-05-26,Financial Services,NASDAQ,0.8771880364715656
2025-05-23,Financial Services,NASDAQ,0.8648837913757035
2025-05-22,Financial Services,NASDAQ,0.21638946207982457
2025-05-21,Financial Services,NASDAQ,-1.1953603627338438
2025-05-20,Financial Services,NASDAQ,-0.27516936631027944
2025-05-19,Financial Services,NASDAQ,0.541589560304101
2025-05-16,Financial Services,NASDAQ,0.9808311940701087
2025-05-15,Financial Services,NASDAQ,0.18656689638740787
2025-05-14,Financial Services,NASDAQ,0.015044018256693548
2025-05-13,Financial Services,NASDAQ,1.047447150212677
2025-05-12,Financial Services,NASDAQ,-0.8096173769080672
2025-05-09,Financial Services,NASDAQ,0.367632513831051
2025-05-08,Financial Services,NASDAQ,0.3839557958982054
2025-05-07,Financial Services,NASDAQ,0.07902444373832918
2025-05-06,Financial Services,NASDAQ,-0.08037005581813528
2025-05-05,Financial Services,NASDAQ,0.7512487017079073
2025-05-02,Financial Services,NASDAQ,1.2159491720966864
2025-05-01,Financial Services,NASDAQ,0.43931468065423473
2025-04-30,Financial Services,NASDAQ,1.4646128013174664
2025-04-29,Financial Services,NASDAQ,0.937171737307585
2025-04-28,Financial Services,NASDAQ,-0.44333873963208204
2025-04-25,Financial Services,NASDAQ,0.7537786846895989
2025-04-24,Financial Services,NASDAQ,1.1693522009847523
2025-04-23,Financial Services,NASDAQ,-0.3811286077206155
2025-04-22,Financial Services,NASDAQ,1.9025910227281395
2025-04-21,Financial Services,NASDAQ,-1.5367331546041973
2025-04-18,Financial Services,NASDAQ,-0.005212272237742344
2025-04-17,Financial Services,NASDAQ,-0.005939597658077833
2025-04-16,Financial Services,NASDAQ,-0.474549692384707
2025-04-15,Financial Services,NASDAQ,-0.06801554346725913
2025-04-14,Financial Services,NASDAQ,0.2930193689538729
2025-04-11,Financial Services,NASDAQ,0.31221874445857
2025-04-10,Financial Services,NASDAQ,-1.3918484474428006
2025-04-09,Financial Services,NASDAQ,7.811618197164072
2025-04-08,Financial Services,NASDAQ,-4.178012295935107
2025-04-07,Financial Services,NASDAQ,2.0742158452730752
2025-04-04,Financial Services,NASDAQ,-2.8487039414115567
2025-04-03,Financial Services,NASDAQ,-1.8840676684793167
2025-04-02,Financial Services,NASDAQ,1.5034519490211729
2025-04-01,Financial Services,NASDAQ,-0.04855693883141221
2025-03-31,Financial Services,NASDAQ,1.4449341049208808
2025-03-28,Financial Services,NASDAQ,-1.3814864025461282
2025-03-27,Financial Services,NASDAQ,0.2577338901785131
2025-03-26,Financial Services,NASDAQ,-0.7532687327146403
2025-03-25,Financial Services,NASDAQ,0.14693553754736577
2025-03-24,Financial Services,NASDAQ,1.4367330593300531
2025-03-21,Financial Services,NASDAQ,0.03142635422033191
2025-03-20,Financial Services,NASDAQ,-0.248341784887518
2025-03-19,Financial Services,NASDAQ,1.4803039601601453
2025-03-18,Financial Services,NASDAQ,-0.09603766896725263
2025-03-17,Financial Services,NASDAQ,1.6378042061529596
2025-03-14,Financial Services,NASDAQ,1.4452981438691115
2025-03-13,Financial Services,NASDAQ,-0.689071472965086
2025-03-12,Financial Services,NASDAQ,-1.0662347896026159
2025-03-11,Financial Services,NASDAQ,-0.7302702637772329
2025-03-10,Financial Services,NASDAQ,-1.9941531316516103
2025-03-07,Financial Services,NASDAQ,0.36290066423032563
2026-05-01,Healthcare,NASDAQ,-0.34477141340318873
2026-04-30,Healthcare,NASDAQ,1.1818935280560883
2026-04-29,Healthcare,NASDAQ,-0.6215846297034422
2026-04-28,Healthcare,NASDAQ,-1.392775193693252
2026-04-27,Healthcare,NASDAQ,-0.4083345772877611
2026-04-24,Healthcare,NASDAQ,-0.26659699788345037
2026-04-23,Healthcare,NASDAQ,-0.7355384858081293
2026-04-22,Healthcare,NASDAQ,0.47393747974755485
2026-04-21,Healthcare,NASDAQ,-1.3932554591446045
2026-04-20,Healthcare,NASDAQ,-0.6702711688059249
2026-04-17,Healthcare,NASDAQ,0.26289891201645155
2026-04-16,Healthcare,NASDAQ,-0.9718833319799836
2026-04-15,Healthcare,NASDAQ,-0.5960718387746811
2026-04-14,Healthcare,NASDAQ,1.4777804564946706
2026-04-13,Healthcare,NASDAQ,1.1114850005217614
2026-04-10,Healthcare,NASDAQ,-1.810943389872588
2026-04-09,Healthcare,NASDAQ,0.6443051735228522
2026-04-08,Healthcare,NASDAQ,0.2605370589023437
2026-04-07,Healthcare,NASDAQ,0.28239161807650515
2026-04-06,Healthcare,NASDAQ,-0.06509230942592925
2026-04-03,Healthcare,NASDAQ,-0.014569144181197924
2026-04-02,Healthcare,NASDAQ,-0.014569198730651767
2026-04-01,Healthcare,NASDAQ,-0.07849401120646471
2026-03-31,Healthcare,NASDAQ,1.7811660735235435
2026-03-30,Healthcare,NASDAQ,-0.09438042978930916
2026-03-27,Healthcare,NASDAQ,-2.44141474044558
2026-03-26,Healthcare,NASDAQ,0.489874990032213
2026-03-25,Healthcare,NASDAQ,0.5630600090324123
2026-03-24,Healthcare,NASDAQ,0.40818656830603484
2026-03-23,Healthcare,NASDAQ,-1.3252688093876697
2026-03-20,Healthcare,NASDAQ,-1.0593225301838816
2026-03-19,Healthcare,NASDAQ,0.19826471182962102
2026-03-18,Healthcare,NASDAQ,-1.2395666288205986
2026-03-17,Healthcare,NASDAQ,-0.6818074217292414
2026-03-16,Healthcare,NASDAQ,0.3836050176716066
